locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
ABUW_0295	aroK	0	315037	315606	1	0	0	570	0	"shikimate kinase"
ABUW_0296	aroB	0	315635	316717	1	0	0	1083	0	"3-dehydroquinate synthase"
ABUW_0297	ABUW_0297	0	316733	317608	1	0	0	876	0	"hypothetical protein"
ABUW_0298	gltB	0	318069	322544	1	1	0.000248200546041201	4476	1	"glutamate synthase, large subunit"
ABUW_0299	gltD	0	322614	324035	1	0	0	1422	0	"glutamate synthase, small subunit"
ABUW_0300	ABUW_0300	0	324211	325098	1	0	0	888	0	"hypothetical protein"
ABUW_0301	ABUW_0301	0	325229	325819	1	0	0	591	0	LemA
ABUW_0302	ABUW_0302	0	325841	326923	1	0	0	1083	0	"hypothetical protein"
ABUW_0303	ABUW_0303	0	326917	327477	1	0	0	561	0	"hypothetical protein"
ABUW_0304	ABUW_0304	0	327823	328296	1	0	0	474	0	"type IV pilin structural subunit"
ABUW_0305	ABUW_0305	0	328541	330169	1	0	0	1629	0	"O-antigen polymerase family"
ABUW_0306	bfr1	0	330212	330676	-1	0	0	465	0	bacterioferritin
ABUW_0307	ABUW_0307	0	330921	331115	-1	1	0.00568181818181818	195	1	"hypothetical protein"
ABUW_0308	ABUW_0308	0	331325	331708	-1	0	0	384	0	"hypothetical protein"
ABUW_0309	ABUW_0309	0	331829	333934	-1	0	0	2106	0	"guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase"
ABUW_0310	rpoZ	0	334143	334421	-1	0	0	279	0	"DNA-directed RNA polymerase, omega subunit"
ABUW_0311	gmk	0	334494	335123	-1	0	0	630	0	"guanylate kinase"
ABUW_0312	ispH	0	335246	336196	1	0	0	951	0	"hydroxymethylbutenyl pyrophosphate reductase"
ABUW_0313	fimT	0	336366	336839	1	0	0	474	0	"pilin protein FimT"
ABUW_0314	pilV	0	336839	337393	1	0	0	555	0	"type IV pilus modification protein PilV"
ABUW_0315	pilW	0	337394	338395	1	0	0	1002	0	"pilus assembly protein PilW"
ABUW_0316	pilX	0	338392	339210	1	0	0	819	0	"pilus assembly protein PilX"
ABUW_0317	pilY	0	339222	343076	1	0	0	3855	0	"pilus assembly protein tip-associated adhesin PilY1"
ABUW_0318	comE	0	343087	343569	1	0	0	483	0	"pilin like competence factor"
ABUW_0319	comF	0	343566	343991	1	0	0	426	0	"pilin like competence factor"
ABUW_0320	rpsP	0	344138	344389	1	0	0	252	0	"ribosomal protein S16"
ABUW_0321	rimM	0	344409	344957	1	0	0	549	0	"16S rRNA processing protein RimM"
ABUW_0322	trmD	0	345003	345743	1	0	0	741	0	"tRNA (guanine-N1)-methyltransferase"
ABUW_0323	rplS	0	345951	346319	1	0	0	369	0	"ribosomal protein L19"
ABUW_0324	ABUW_0324	0	346371	347345	-1	0	0	975	0	lipase
ABUW_0325	lifO	0	347427	348458	-1	0	0	1032	0	"lipase foldase"
ABUW_0326	truB	0	348612	349517	1	0	0	906	0	"tRNA pseudouridine synthase B"
ABUW_0327	ABUW_0327	0	349537	350313	1	0	0	777	0	"hypothetical protein"
ABUW_0328	ABUW_0328	0	350523	350966	1	0	0	444	0	hemerythrin
ABUW_0329	ABUW_0329	0	350974	351834	-1	0	0	861	0	"hypothetical protein"
ABUW_0330	ABUW_0330	0	351925	352809	-1	0	0	885	0	"hypothetical protein"
ABUW_0331	serA	0	352908	354140	-1	0	0	1233	0	"D-3-phosphoglycerate dehydrogenase"
ABUW_0332	ABUW_0332	0	354529	355938	1	0	0	1410	0	"FAD linked oxidase domain protein"
ABUW_0333	ABUW_0333	0	356034	356402	1	0	0	369	0	"hypothetical protein"
ABUW_0334	ABUW_0334	0	356447	356761	-1	0	0	315	0	"hypothetical protein"
ABUW_0335	mdaB	0	356775	357362	-1	0	0	588	0	"modulator of drug activity B"
ABUW_0336	ABUW_0336	0	357587	357952	1	0	0	366	0	"hypothetical protein"
ABUW_0337	mdfA	0	358322	359551	1	0	0	1230	0	"chloramphenicol resistance pump cmr"
ABUW_0338	ABUW_0338	0	359589	361739	-1	0	0	2151	0	"hypothetical protein"
ABUW_0339	sodC	0	361932	362507	-1	0	0	576	0	"copper/zinc superoxide dismutase"
ABUW_0340	ABUW_0340	0	362623	363741	-1	0	0	1119	0	"hypothetical protein"
ABUW_0341	ABUW_0341	0	363864	364508	-1	0	0	645	0	"cobyrinic acid a,c-diamide synthase"
ABUW_0342	ABUW_0342	0	364667	365137	1	0	0	471	0	"hypothetical protein"
ABUW_0343	ABUW_0343	0	365274	365837	1	0	0	564	0	"hypothetical protein"
ABUW_0344	ABUW_0344	0	365887	366420	-1	0	0	534	0	"hypothetical protein"
ABUW_0345	ABUW_0345	0	366436	367230	-1	0	0	795	0	"methyltransferase type 11"
ABUW_0346	ABUW_0346	0	367358	368635	1	0	0	1278	0	"hypothetical protein"
ABUW_0347	ABUW_0347	0	369049	370482	1	0	0	1434	0	"amino-acid permease"
ABUW_0348	ABUW_0348	0	370479	370625	-1	0	0	147	0	"hypothetical protein"
ABUW_0349	ABUW_0349	0	370730	370885	-1	0	0	156	0	"hypothetical protein"
ABUW_0350	gdh	0	371518	372789	1	0	0	1272	0	"glutamate dehydrogenase"
ABUW_0351	ABUW_0351	0	372934	374148	1	0	0	1215	0	"bifunctional succinylornithine transaminase/acetylornithine transaminase"
ABUW_0352	astA1	0	374167	375198	1	0	0	1032	0	"arginine N-succinyltransferase"
ABUW_0353	astD	0	375198	376667	1	0	0	1470	0	"succinylglutamic semialdehyde dehydrogenase"
ABUW_0354	astB	0	376685	378028	1	0	0	1344	0	"succinylarginine dihydrolase"
ABUW_0355	astE	0	378041	379015	1	0	0	975	0	"succinylglutamate desuccinylase"
ABUW_0356	ABUW_0356	0	379077	379838	-1	0	0	762	0	"hypothetical protein"
ABUW_0357	ABUW_0357	0	380429	380740	1	0	0	312	0	"hypothetical protein"
ABUW_0358	ABUW_0358	0	380776	382131	1	0	0	1356	0	"peptidase S8 and S53 subtilisin"
ABUW_0359	ABUW_0359	0	382230	382661	-1	0	0	432	0	"hypothetical protein"
ABUW_0360	ABUW_0360	0	382756	383175	-1	0	0	420	0	"hypothetical protein"
ABUW_0361	ABUW_0361	0	383324	384190	-1	0	0	867	0	"transcriptional regulator, LysR family"
ABUW_0362	ABUW_0362	0	384299	385201	1	0	0	903	0	"hypothetical protein"
ABUW_0363	ABUW_0363	0	385237	385521	1	0	0	285	0	"YCII-related protein"
ABUW_0364	ABUW_0364	0	385595	386662	-1	0	0	1068	0	"hypothetical protein"
ABUW_0365	ABUW_0365	0	386667	387299	-1	0	0	633	0	"hypothetical protein"
ABUW_0366	glyS	0	387343	389412	-1	0	0	2070	0	"glycyl-tRNA synthetase, beta subunit"
ABUW_0367	glyQ	0	389412	390389	-1	0	0	978	0	"glycyl-tRNA synthetase, alpha subunit"
ABUW_0368	ABUW_0368	0	390759	391943	1	0	0	1185	0	"tetracycline resistance protein TetA"
ABUW_0369	ABUW_0369	0	392116	393378	1	0	0	1263	0	"hypothetical protein"
ABUW_0370	ABUW_0370	0	393381	394178	1	0	0	798	0	"hypothetical protein"
ABUW_0371	ABUW_0371	0	394311	395411	1	0	0	1101	0	"HPP domain protein"
ABUW_0372	ABUW_0372	0	395481	395735	-1	0	0	255	0	"phage shock protein C"
ABUW_0373	ABUW_0373	0	396016	396636	1	0	0	621	0	"hypothetical protein"
ABUW_0374	ABUW_0374	0	396708	398531	-1	0	0	1824	0	"acyl-CoA dehydrogenase"
ABUW_0375	ABUW_0375	0	398789	401092	1	0	0	2304	0	"hypothetical protein"
ABUW_0376	aroE	0	401138	401926	-1	0	0	789	0	"shikimate 5-dehydrogenase"
ABUW_0377	hemF	0	402100	403050	-1	0	0	951	0	"coproporphyrinogen III oxidase, aerobic"
ABUW_0378	ribA	0	403178	403780	-1	0	0	603	0	"GTP cyclohydrolase II"
ABUW_0379	dxs	0	404084	405988	1	0	0	1905	0	"1-deoxy-D-xylulose-5-phosphate synthase"
ABUW_0380	suhB	0	406060	406941	1	171	0.0289672544080605	882	23	inositol-1-monophosphate
ABUW_0381	ABUW_0381	0	407351	409198	1	27072	0.0486778846153846	1848	81	"DEAD/DEAH box helicase"
ABUW_0382	ABUW_0382	0	409290	409475	1	0	0	186	0	"hypothetical protein"
ABUW_0383	mlaF	0	409590	410420	1	0	0	831	0	"toluene tolerance efflux transporter"
ABUW_0384	mlaE	0	410417	411196	1	0	0	780	0	"toluene tolerance protein Ttg2B"
ABUW_0385	mlaD	0	411196	411876	1	0	0	681	0	"toluene tolerance efflux transporter"
ABUW_0386	mlaC	0	411903	412544	1	0	0	642	0	"toluene tolerance protein"
ABUW_0387	mlaB	0	412556	412843	1	0	0	288	0	"anti-sigma factor antagonist"
ABUW_0388	corA	0	412913	413926	-1	0	0	1014	0	"magnesium and cobalt transport protein"
ABUW_0389	ABUW_0389	0	414084	414665	1	0	0	582	0	"hypothetical protein"
ABUW_0390	ABUW_0390	0	414680	415081	1	0	0	402	0	"hydrolase, NUDIX family protein"
ABUW_0391	ABUW_0391	0	415084	415719	-1	0	0	636	0	"competence protein F"
ABUW_0392	recG	0	415712	417757	-1	0	0	2046	0	"ATP-dependent DNA helicase RecG"
ABUW_0393	ABUW_0393	0	417778	418593	1	0	0	816	0	"NAD dependent epimerase/dehydratase family"
ABUW_0394	ABUW_0394	0	418673	419659	1	0	0	987	0	"putative RND type efflux pump involved in aminoglycoside resistance"
ABUW_0395	plsB	0	419703	422276	-1	0	0	2574	0	"glycerol-3-phosphate acyltransferase"
ABUW_0396	tesB	0	422552	423424	1	0	0	873	0	"acyl-CoA thioesterase"
ABUW_0397	ABUW_0397	0	423477	424796	1	0	0	1320	0	"sodium:dicarboxylate symporter"
ABUW_0398	ABUW_0398	0	424839	425786	-1	0	0	948	0	"hypothetical protein"
ABUW_0399	ABUW_0399	0	425913	426689	-1	0	0	777	0	"GTP-binding protein"
ABUW_0400	ABUW_0400	0	426798	427235	-1	0	0	438	0	"transcriptional regulator, BadM/Rrf2 family"
ABUW_0401	ABUW_0401	0	427321	428085	-1	0	0	765	0	flavohemoprotein
ABUW_0402	ABUW_0402	0	428231	429778	-1	0	0	1548	0	"hypothetical protein"
ABUW_0403	ABUW_0403	0	429822	431012	-1	0	0	1191	0	"cystathionine beta-lyase PLP-dependent"
ABUW_0404	ABUW_0404	0	431180	431908	1	0	0	729	0	"glutamine amidotransferase, class I"
ABUW_0405	rpsJ	0	432160	432471	1	0	0	312	0	"ribosomal protein S10"
ABUW_0406	rplC	0	432529	433167	1	0	0	639	0	"ribosomal protein L3"
ABUW_0407	rplD	0	433179	433781	1	0	0	603	0	"ribosomal protein L4/L1e"
ABUW_0408	rplW	0	433778	434098	1	0	0	321	0	"ribosomal protein L23"
ABUW_0409	rplB	0	434110	434934	1	0	0	825	0	"ribosomal protein L2"
ABUW_0410	rpsS	0	434948	435223	1	0	0	276	0	"ribosomal protein S19"
ABUW_0411	rplV	0	435235	435564	1	0	0	330	0	"ribosomal protein L22"
ABUW_0412	rpsC	0	435566	436318	1	0	0	753	0	"ribosomal protein S3"
ABUW_0413	rplP	0	436322	436735	1	0	0	414	0	"ribosomal protein L16"
ABUW_0414	rpmC	0	436735	436932	1	0	0	198	0	"ribosomal protein L29"
ABUW_0415	rpsQ	0	436929	437186	1	0	0	258	0	"ribosomal protein S17"
ABUW_0416	rplN	0	437279	437647	1	0	0	369	0	"ribosomal protein L14"
ABUW_0417	rplX	0	437657	437974	1	0	0	318	0	"ribosomal protein L24"
ABUW_0418	rplE	0	437990	438526	1	0	0	537	0	"ribosomal protein L5"
ABUW_0419	rpsN	0	438536	438841	1	0	0	306	0	"ribosomal protein S14"
ABUW_0420	rpsH	0	438853	439248	1	0	0	396	0	"ribosomal protein S8"
ABUW_0421	rplF	0	439262	439795	1	0	0	534	0	"ribosomal protein L6"
ABUW_0422	rplR	0	439810	440160	1	0	0	351	0	"ribosomal protein L18"
ABUW_0423	rpsE	0	440163	440660	1	0	0	498	0	"ribosomal protein S5"
ABUW_0424	rpmD	0	440667	440843	1	0	0	177	0	"ribosomal protein L30"
ABUW_0425	rplO	0	440847	441287	1	0	0	441	0	"ribosomal protein L15"
ABUW_0426	secY	0	441294	442652	1	0	0	1359	0	"preprotein translocase, SecY subunit"
ABUW_0427	rpmJ	0	442673	442789	1	0	0	117	0	"ribosomal protein L36"
ABUW_0428	rpsM	0	442897	443253	1	0	0	357	0	"ribosomal protein S13"
ABUW_0429	rpsK	0	443273	443659	1	0	0	387	0	"ribosomal protein S11"
ABUW_0430	rpsD	0	443672	444298	1	0	0	627	0	"ribosomal protein S4"
ABUW_0431	rpoA	0	444316	445323	1	0	0	1008	0	"DNA-directed RNA polymerase, alpha subunit"
ABUW_0432	rplQ	0	445342	445719	1	0	0	378	0	"ribosomal protein L17"
ABUW_0433	ABUW_0433	0	445900	447390	1	0	0	1491	0	"flavin-containing monooxygenase FMO"
ABUW_0434	fadE	0	447440	448612	-1	0	0	1173	0	"acyl-CoA dehydrogenase"
ABUW_0435	ABUW_0435	0	448800	449057	1	0	0	258	0	"hypothetical protein"
ABUW_0436	ABUW_0436	0	449163	449453	1	0	0	291	0	"hypothetical protein"
ABUW_0437	ABUW_0437	0	449889	449990	1	0	0	102	0	"hypothetical protein"
ABUW_0438	ABUW_0438	0	450223	451308	1	0	0	1086	0	"hypothetical protein"
ABUW_0439	ABUW_0439	0	451386	451952	1	0	0	567	0	"rhomboid family peptidase"
ABUW_0440	ABUW_0440	0	452140	454335	1	0	0	2196	0	"TRAP C4-dicarboxylate transport system permease"
ABUW_0441	ABUW_0441	0	454483	454914	-1	0	0	432	0	"hypothetical protein"
ABUW_0442	ABUW_0442	0	454926	455135	-1	0	0	210	0	"hypothetical protein"
ABUW_0443	prlC	0	455176	457215	-1	0	0	2040	0	"oligopeptidase A"
ABUW_0444	rnr	0	457364	459781	-1	0	0	2418	0	"ribonuclease R"
ABUW_0445	ABUW_0445	0	460043	460133	1	0	0	91	0	
ABUW_0446	ABUW_0446	0	460144	460220	1	0	0	77	0	
ABUW_0447	ABUW_0447	0	460260	460336	1	0	0	77	0	
ABUW_0448	ABUW_0448	0	460444	461037	1	0	0	594	0	"HAD-superfamily subfamily IB hydrolase"
ABUW_0449	ABUW_0449	0	461097	463520	-1	0	0	2424	0	"hypothetical protein"
ABUW_0450	ABUW_0450	0	464112	464188	1	0	0	77	0	
ABUW_0451	ABUW_0451	0	464311	465003	-1	0	0	693	0	"nitroreductase family protein"
ABUW_0452	ABUW_0452	0	465228	465725	1	0	0	498	0	"hypothetical protein"
ABUW_0453	ABUW_0453	0	465765	466406	1	0	0	642	0	"fumarylacetoacetate hydrolase"
ABUW_0454	ABUW_0454	0	466483	467277	-1	0	0	795	0	"transcriptional regulator, AraC family"
ABUW_0455	ABUW_0455	0	467383	468297	1	0	0	915	0	"hypothetical protein"
ABUW_0456	ABUW_0456	0	468318	469565	-1	0	0	1248	0	"putative ribonuclease"
ABUW_0457	wrbA	0	469853	470446	1	0	0	594	0	"flavodoxin/nitric oxide synthase"
ABUW_0458	xpt	0	470499	471074	-1	0	0	576	0	"xanthine phosphoribosyltransferase"
ABUW_0459	ABUW_0459	0	471147	471860	-1	0	0	714	0	"hypothetical protein"
ABUW_0460	ABUW_0460	0	472018	472689	-1	0	0	672	0	"hypothetical protein"
ABUW_0461	ABUW_0461	0	472920	473804	1	0	0	885	0	"TonB family protein"
ABUW_0462	ABUW_0462	0	473894	474370	-1	0	0	477	0	"hypothetical protein"
ABUW_0463	phoL	0	474380	475468	-1	0	0	1089	0	"phosphate starvation-inducible protein"
ABUW_0464	miaB	0	475506	476957	-1	0	0	1452	0	"tRNA-i(6)A37 thiotransferase"
ABUW_0465	ABUW_0465	0	477204	479189	1	6	0.00167785234899329	1986	3	"lytic transglycosylase, catalytic"
ABUW_0466	ABUW_0466	0	479247	479909	1	0	0	663	0	"hypothetical protein"
ABUW_0467	mdh	0	480121	481107	1	0	0	987	0	"malate dehydrogenase"
ABUW_0468	ABUW_0468	0	481271	481516	1	0	0	246	0	"hypothetical protein"
ABUW_0469	ABUW_0469	0	481565	482092	-1	0	0	528	0	"hypothetical protein"
ABUW_0470	ABUW_0470	0	482160	482765	-1	0	0	606	0	oxygenase
ABUW_0471	ABUW_0471	0	482883	483740	1	0	0	858	0	"S-adenosyl-L-methionine-dependent methyltransferase family protein"
ABUW_0472	pssA	0	483782	484615	1	0	0	834	0	"CDP-diacylglycerol--serine O-phosphatidyltransferase"
ABUW_0473	ABUW_0473	0	484634	485701	1	0	0	1068	0	"hypothetical protein"
ABUW_0474	ABUW_0474	0	486170	487694	1	0	0	1525	0	
ABUW_0475	ABUW_0475	0	487759	487835	1	0	0	77	0	
ABUW_0476	ABUW_0476	0	487891	487966	1	0	0	76	0	
ABUW_0477	ABUW_0477	0	488309	491199	1	0	0	2891	0	
ABUW_0478	ABUW_0478	0	491386	491499	1	0	0	114	0	
ABUW_0479	ABUW_0479	0	491708	492058	1	0	0	351	0	"hypothetical protein"
ABUW_0480	ABUW_0480	0	492078	492641	1	0	0	564	0	"hypothetical protein"
ABUW_0481	ABUW_0481	0	492778	493941	1	0	0	1164	0	"acyl-CoA dehydrogenase"
ABUW_0482	ABUW_0482	0	493973	494572	-1	0	0	600	0	"transcriptional regulator, TetR family"
ABUW_0483	ABUW_0483	0	494607	494738	1	0	0	132	0	"hypothetical protein"
ABUW_0484	ABUW_0484	0	494759	496564	1	0	0	1806	0	"hypothetical protein"
ABUW_0485	ABUW_0485	0	496585	497496	1	0	0	912	0	"oxidoreductase short-chain dehydrogenase/reductase family"
ABUW_0486	ABUW_0486	0	497507	499120	1	0	0	1614	0	"methylcrotonoyl-CoA carboxylase beta chain"
ABUW_0487	ABUW_0487	0	499163	500320	1	0	0	1158	0	"acyl-CoA dehydrogenase"
ABUW_0488	ABUW_0488	0	500331	501164	1	0	0	834	0	"enoyl-CoA hydratase"
ABUW_0489	ABUW_0489	0	501183	503123	1	0	0	1941	0	"acetyl-/propionyl-coenzyme A carboxylase alpha chain"
ABUW_0490	ABUW_0490	0	503227	503883	-1	0	0	657	0	"hypothetical protein"
ABUW_0491	sspB	0	503901	504329	-1	0	0	429	0	"stringent starvation protein B"
ABUW_0492	sspA	0	504336	504989	-1	0	0	654	0	"stringent starvation protein A"
ABUW_0493	rpsI	0	505160	505546	-1	0	0	387	0	"ribosomal protein S9"
ABUW_0494	rplM	0	505559	505987	-1	0	0	429	0	"ribosomal protein L13"
ABUW_0495	pdxA	0	506169	507143	1	0	0	975	0	"4-hydroxythreonine-4-phosphate dehydrogenase"
ABUW_0496	ksgA	0	507167	507979	1	0	0	813	0	"dimethyladenosine transferase"
ABUW_0497	apaH	0	507980	508819	1	0	0	840	0	bis(5'-nucleosyl)-tetraphosphatase
ABUW_0498	ABUW_0498	0	508862	509305	-1	0	0	444	0	"hypothetical protein"
ABUW_0499	ABUW_0499	0	509390	510064	-1	0	0	675	0	"LrgB family protein"
ABUW_0500	ABUW_0500	0	510075	510446	-1	0	0	372	0	"hypothetical protein"
ABUW_0501	hflX	0	510489	511823	-1	0	0	1335	0	"GTP-binding protein"
ABUW_0502	ABUW_0502	0	512027	512836	1	0	0	810	0	"phospholipid/glycerol acyltransferase"
ABUW_0503	ABUW_0503	0	512837	514462	-1	0	0	1626	0	"phospholipase D/transphosphatidylase"
ABUW_0504	ABUW_0504	0	514569	515579	1	0	0	1011	0	"Ser/Thr protein phosphatase family protein"
ABUW_0505	ABUW_0505	0	515627	516106	-1	0	0	480	0	OmpA/MotB
ABUW_0506	ABUW_0506	0	516121	517344	-1	0	0	1224	0	"GGDEF domain protein"
ABUW_0507	ABUW_0507	0	517350	517853	-1	0	0	504	0	"hypothetical protein"
ABUW_0508	ABUW_0508	0	518402	519926	1	0	0	1525	0	
ABUW_0509	ABUW_0509	0	519991	520067	1	0	0	77	0	
ABUW_0510	ABUW_0510	0	520123	520198	1	0	0	76	0	
ABUW_0511	ABUW_0511	0	520541	523431	1	0	0	2891	0	
ABUW_0512	ABUW_0512	0	523618	523731	1	0	0	114	0	
ABUW_0513	ABUW_0513	0	523942	525315	-1	0	0	1374	0	"FAD-dependent pyridine nucleotide-disulfide oxidoreductase"
ABUW_0514	ABUW_0514	0	525402	526595	-1	0	0	1194	0	"hypothetical protein"
ABUW_0515	ABUW_0515	0	526947	527282	-1	0	0	336	0	"hypothetical protein"
ABUW_0516	ABUW_0516	0	527475	528371	1	0	0	897	0	"alpha/beta fold family hydrolase"
ABUW_0517	thi3	0	528372	528809	1	0	0	438	0	thioredoxin
ABUW_0518	ABUW_0518	0	528811	529233	1	0	0	423	0	"hypothetical protein"
ABUW_0519	ABUW_0519	0	529273	529767	-1	0	0	495	0	"hypothetical protein"
ABUW_0520	ABUW_0520	0	529803	530291	-1	0	0	489	0	"nucleotide-binding protein"
ABUW_0521	ABUW_0521	0	530383	530697	1	0	0	315	0	"rhodanese domain protein"
ABUW_0522	ABUW_0522	0	530749	532620	-1	0	0	1872	0	"hypothetical protein"
ABUW_0523	ABUW_0523	0	532644	533123	-1	0	0	480	0	"hypothetical protein"
ABUW_0524	ABUW_0524	0	533128	533430	-1	0	0	303	0	"YCII-related protein"
ABUW_0525	ispZ	0	533465	534079	-1	0	0	615	0	"intracellular septation protein A"
ABUW_0526	ABUW_0526	0	534124	534975	1	0	0	852	0	"PHP domain protein"
ABUW_0527	ABUW_0527	0	534983	535894	-1	0	0	912	0	"hypothetical protein"
ABUW_0528	radC	0	535956	536663	-1	0	0	708	0	"DNA repair protein RadC"
ABUW_0529	coaBC	0	536776	538029	1	0	0	1254	0	"phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase"
ABUW_0530	secF	0	538095	539060	-1	0	0	966	0	"protein-export membrane protein SecF"
ABUW_0531	secD	0	539069	540970	-1	0	0	1902	0	"protein-export membrane protein SecD"
ABUW_0532	yajC	0	541022	541351	-1	0	0	330	0	"preprotein translocase, YajC subunit"
ABUW_0533	tgt	0	541450	542583	-1	0	0	1134	0	"queuine tRNA-ribosyltransferase"
ABUW_0534	ABUW_0534	0	542759	543328	-1	0	0	570	0	"LemA family"
ABUW_0535	ABUW_0535	0	543415	544443	-1	0	0	1029	0	"hypothetical protein"
ABUW_0536	queA	0	544597	545634	-1	0	0	1038	0	"S-adenosylmethionine:tRNA ribosyltransferase-isomerase"
ABUW_0537	ABUW_0537	0	545816	545902	1	0	0	87	0	
ABUW_0538	ABUW_0538	0	546080	547147	1	0	0	1068	0	integrase
ABUW_0539	ABUW_0539	0	547175	547471	-1	0	0	297	0	"hypothetical protein"
ABUW_0540	ABUW_0540	0	547468	547689	-1	0	0	222	0	"hypothetical protein"
ABUW_0541	ABUW_0541	0	547699	548436	-1	0	0	738	0	"DNA exonuclease"
ABUW_0542	ABUW_0542	0	548446	548799	-1	0	0	354	0	"single-stranded DNA-binding protein"
ABUW_0543	ABUW_0543	0	548787	549104	-1	0	0	318	0	"hypothetical protein"
ABUW_0544	ABUW_0544	0	549097	549267	-1	0	0	171	0	"hypothetical protein"
ABUW_0545	ABUW_0545	0	549257	549835	-1	0	0	579	0	"hypothetical protein"
ABUW_0546	ABUW_0546	0	549874	550206	-1	0	0	333	0	"hypothetical protein"
ABUW_0547	ABUW_0547	0	550203	552941	-1	0	0	2739	0	"hypothetical protein"
ABUW_0548	ABUW_0548	0	553035	553226	-1	0	0	192	0	"hypothetical protein"
ABUW_0549	ABUW_0549	0	553319	553660	1	0	0	342	0	"hypothetical protein"
ABUW_0550	ABUW_0550	0	553705	553920	-1	0	0	216	0	"hypothetical protein"
ABUW_0551	ABUW_0551	0	554045	554860	-1	0	0	816	0	"Rha family transcriptional regulator"
ABUW_0552	ABUW_0552	0	554968	555162	-1	0	0	195	0	"hypothetical protein"
ABUW_0553	ABUW_0553	0	555472	556350	1	0	0	879	0	"NAD-dependent DNA ligase"
ABUW_0554	ABUW_0554	0	556350	556631	1	0	0	282	0	"hypothetical protein"
ABUW_0555	ABUW_0555	0	556947	557165	-1	0	0	219	0	"hypothetical protein"
ABUW_0556	ABUW_0556	0	557144	557383	-1	0	0	240	0	"phage zinc-binding transcriptional activator"
ABUW_0557	ABUW_0557	0	557513	558826	-1	0	0	1314	0	"phage late control protein D"
ABUW_0558	ABUW_0558	0	558827	559267	-1	0	0	441	0	"phage tail protein"
ABUW_0559	ABUW_0559	0	559273	561723	-1	0	0	2451	0	"phage-related membrane protein"
ABUW_0561	ABUW_0561	0	561809	562243	-1	0	0	435	0	transposase
ABUW_0562	ABUW_0562	0	562330	562899	-1	0	0	570	0	"transposase inhibitor"
ABUW_0563	ABUW_0563	0	562998	563819	1	0	0	822	0	"beta-lactamase OXA-23"
ABUW_0564	ABUW_0564	0	563924	564565	-1	0	0	642	0	"AAA ATPase"
ABUW_0565	ABUW_0565	0	564679	565020	-1	1	0.00324675324675325	342	1	"phage tail protein"
ABUW_0566	ABUW_0566	0	565087	565605	-1	0	0	519	0	"phage tail tube protein"
ABUW_0567	ABUW_0567	0	565618	566793	-1	0	0	1176	0	"phage tail sheath protein"
ABUW_0568	ABUW_0568	0	566943	568895	-1	0	0	1953	0	"phage tail fiber protein"
ABUW_0569	ABUW_0569	0	568907	569512	-1	0	0	606	0	"phage tail protein"
ABUW_0570	ABUW_0570	0	569512	570414	-1	0	0	903	0	"phage baseplate assembly protein"
ABUW_0571	ABUW_0571	0	570411	570758	-1	0	0	348	0	"phage baseplate assembly protein"
ABUW_0572	ABUW_0572	0	570755	571387	-1	0	0	633	0	"phage baseplate assembly protein"
ABUW_0573	ABUW_0573	0	571460	571909	-1	0	0	450	0	"phage tail completion protein"
ABUW_0574	ABUW_0574	0	571906	572433	-1	0	0	528	0	"phage tail completion protein"
ABUW_0575	ABUW_0575	0	572430	573272	-1	0	0	843	0	"hypothetical protein"
ABUW_0576	ABUW_0576	0	573257	573526	-1	0	0	270	0	"phage-related membrane protein"
ABUW_0577	ABUW_0577	0	573523	573891	-1	0	0	369	0	"phage-related membrane protein"
ABUW_0578	ABUW_0578	0	573882	574091	-1	0	0	210	0	"phage tail protein"
ABUW_0579	ABUW_0579	0	574092	574595	-1	0	0	504	0	"phage head completion protein"
ABUW_0580	ABUW_0580	0	574648	575394	-1	0	0	747	0	"phage small terminase subunit"
ABUW_0581	ABUW_0581	0	575405	576415	-1	0	0	1011	0	"capsid protein"
ABUW_0582	ABUW_0582	0	576447	577274	-1	0	0	828	0	"capsid scaffolding protein"
ABUW_0583	ABUW_0583	0	577406	579220	1	0	0	1815	0	"phage-related terminase"
ABUW_0584	ABUW_0584	0	579220	580218	1	0	0	999	0	"phage-related portal protein"
ABUW_0585	ABUW_0585	0	581551	582819	1	0	0	1269	0	"two-component system histidine kinase sensor component"
ABUW_0586	glnE	0	582888	585638	1	0	0	2751	0	"glutamate-ammonia-ligase adenylyltransferase"
ABUW_0587	ilvE	0	585663	586589	1	0	0	927	0	"branched-chain amino acid aminotransferase"
ABUW_0588	ABUW_0588	0	586657	587547	1	0	0	891	0	"hypothetical protein"
ABUW_0589	ABUW_0589	0	587570	588598	1	0	0	1029	0	"hypothetical protein"
ABUW_0590	ABUW_0590	0	588595	589350	1	0	0	756	0	"putative polysaccharide deacetylase"
ABUW_0591	ABUW_0591	0	589347	590111	1	0	0	765	0	glycosyltransferase
ABUW_0592	ABUW_0592	0	590123	591157	1	0	0	1035	0	glycosyltransferase
ABUW_0593	ABUW_0593	0	591154	592047	-1	0	0	894	0	"hypothetical protein"
ABUW_0594	ABUW_0594	0	592066	592881	-1	0	0	816	0	"LPS glycosyltransferase subfamily"
ABUW_0595	ABUW_0595	0	593061	594188	1	0	0	1128	0	"UDP-N-acetylglucosamine 2-epimerase"
